segment	position	coverage	sample
PB2	2151	344	04_BALF
PB2	2152	342	04_BALF
PB2	2153	335	04_BALF
PB2	2154	335	04_BALF
PB2	2155	335	04_BALF
PB2	2156	333	04_BALF
PB2	2157	334	04_BALF
PB2	2158	334	04_BALF
PB2	2159	332	04_BALF
PB2	2160	333	04_BALF
PB2	2161	339	04_BALF
PB2	2162	340	04_BALF
PB2	2163	339	04_BALF
PB2	2164	339	04_BALF
PB2	2165	350	04_BALF
PB2	2166	348	04_BALF
PB2	2167	348	04_BALF
PB2	2168	354	04_BALF
PB2	2169	356	04_BALF
PB2	2170	356	04_BALF
PB2	2171	358	04_BALF
PB2	2172	356	04_BALF
PB2	2173	359	04_BALF
PB2	2174	359	04_BALF
PB2	2175	359	04_BALF
PB2	2176	368	04_BALF
PB2	2177	368	04_BALF
PB2	2178	357	04_BALF
PB2	2179	373	04_BALF
PB2	2180	384	04_BALF
PB2	2181	384	04_BALF
PB2	2182	382	04_BALF
PB2	2183	381	04_BALF
PB2	2184	379	04_BALF
PB2	2185	379	04_BALF
PB2	2186	379	04_BALF
PB2	2187	377	04_BALF
PB2	2188	363	04_BALF
PB2	2189	354	04_BALF
PB2	2190	350	04_BALF
PB2	2191	350	04_BALF
PB2	2192	348	04_BALF
PB2	2193	347	04_BALF
PB2	2194	348	04_BALF
PB2	2195	343	04_BALF
PB2	2196	342	04_BALF
PB2	2197	338	04_BALF
PB2	2198	336	04_BALF
PB2	2199	337	04_BALF
PB2	2200	333	04_BALF
PB2	2201	332	04_BALF
PB2	2202	328	04_BALF
PB2	2203	324	04_BALF
PB2	2204	314	04_BALF
PB2	2205	311	04_BALF
PB2	2206	311	04_BALF
PB2	2207	311	04_BALF
PB2	2208	309	04_BALF
PB2	2209	310	04_BALF
PB2	2210	310	04_BALF
PB2	2211	310	04_BALF
PB2	2212	308	04_BALF
PB2	2213	307	04_BALF
PB2	2214	305	04_BALF
PB2	2215	301	04_BALF
PB2	2216	300	04_BALF
PB2	2217	300	04_BALF
PB2	2218	300	04_BALF
PB2	2219	292	04_BALF
PB2	2220	295	04_BALF
PB2	2221	291	04_BALF
PB2	2222	293	04_BALF
PB2	2223	293	04_BALF
PB2	2224	295	04_BALF
PB2	2225	295	04_BALF
PB2	2226	287	04_BALF
PB2	2227	287	04_BALF
PB2	2228	282	04_BALF
PB2	2229	272	04_BALF
PB2	2230	271	04_BALF
PB2	2231	233	04_BALF
PB2	2232	231	04_BALF
PB2	2233	228	04_BALF
PB2	2234	227	04_BALF
PB2	2235	227	04_BALF
PB2	2236	227	04_BALF
PB2	2237	224	04_BALF
PB2	2238	224	04_BALF
PB2	2239	205	04_BALF
PB2	2240	207	04_BALF
PB2	2241	207	04_BALF
PB2	2242	206	04_BALF
PB2	2243	206	04_BALF
PB2	2244	205	04_BALF
PB2	2245	206	04_BALF
PB2	2246	206	04_BALF
PB2	2247	194	04_BALF
PB2	2248	195	04_BALF
PB2	2249	185	04_BALF
PB2	2250	185	04_BALF
PB2	2251	185	04_BALF
PB2	2252	185	04_BALF
PB2	2253	181	04_BALF
PB2	2254	180	04_BALF
PB2	2255	180	04_BALF
PB2	2256	180	04_BALF
PB2	2257	180	04_BALF
PB2	2258	180	04_BALF
PB2	2259	172	04_BALF
PB2	2260	172	04_BALF
PB2	2261	172	04_BALF
PB2	2262	171	04_BALF
PB2	2263	171	04_BALF
PB2	2264	171	04_BALF
PB2	2265	170	04_BALF
PB2	2266	169	04_BALF
PB2	2267	169	04_BALF
PB2	2268	169	04_BALF
PB2	2269	167	04_BALF
PB2	2270	160	04_BALF
PB2	2271	158	04_BALF
PB2	2272	156	04_BALF
PB2	2273	156	04_BALF
PB2	2274	153	04_BALF
PB2	2275	153	04_BALF
PB2	2276	153	04_BALF
PB2	2277	150	04_BALF
PB2	2278	148	04_BALF
PB2	2279	143	04_BALF
PB2	2280	137	04_BALF
HA	1	38	05_BALF
HA	2	38	05_BALF
HA	3	38	05_BALF
HA	4	38	05_BALF
HA	5	38	05_BALF
HA	6	38	05_BALF
HA	7	38	05_BALF
HA	8	38	05_BALF
HA	9	38	05_BALF
HA	10	38	05_BALF
HA	11	38	05_BALF
HA	12	38	05_BALF
HA	13	48	05_BALF
HA	14	50	05_BALF
HA	15	51	05_BALF
HA	16	52	05_BALF
HA	17	52	05_BALF
HA	18	52	05_BALF
HA	19	60	05_BALF
HA	20	61	05_BALF
HA	21	64	05_BALF
HA	22	65	05_BALF
HA	23	65	05_BALF
HA	24	69	05_BALF
HA	25	69	05_BALF
HA	26	69	05_BALF
HA	27	69	05_BALF
HA	28	68	05_BALF
HA	29	68	05_BALF
HA	30	66	05_BALF
HA	31	66	05_BALF
HA	32	68	05_BALF
HA	33	69	05_BALF
HA	34	70	05_BALF
HA	35	70	05_BALF
HA	36	71	05_BALF
HA	37	71	05_BALF
HA	38	72	05_BALF
HA	39	72	05_BALF
HA	40	72	05_BALF
HA	41	74	05_BALF
HA	42	76	05_BALF
HA	43	76	05_BALF
HA	44	76	05_BALF
HA	45	76	05_BALF
HA	46	78	05_BALF
HA	47	79	05_BALF
HA	48	79	05_BALF
HA	49	79	05_BALF
HA	50	81	05_BALF
HA	51	81	05_BALF
HA	52	81	05_BALF
HA	53	82	05_BALF
HA	54	84	05_BALF
HA	55	86	05_BALF
HA	56	99	05_BALF
HA	57	98	05_BALF
HA	58	102	05_BALF
HA	59	100	05_BALF
HA	60	107	05_BALF
HA	61	107	05_BALF
HA	62	113	05_BALF
HA	63	115	05_BALF
HA	64	118	05_BALF
HA	65	118	05_BALF
HA	66	117	05_BALF
HA	67	115	05_BALF
HA	68	116	05_BALF
HA	69	117	05_BALF
HA	70	117	05_BALF
HA	71	114	05_BALF
HA	72	115	05_BALF
HA	73	115	05_BALF
HA	74	115	05_BALF
HA	75	115	05_BALF
HA	76	116	05_BALF
HA	77	117	05_BALF
HA	78	117	05_BALF
HA	79	117	05_BALF
HA	80	117	05_BALF
HA	81	117	05_BALF
HA	82	117	05_BALF
HA	83	117	05_BALF
HA	84	118	05_BALF
HA	85	118	05_BALF
HA	86	118	05_BALF
HA	87	120	05_BALF
HA	88	120	05_BALF
HA	89	123	05_BALF
HA	90	124	05_BALF
HA	91	124	05_BALF
HA	92	123	05_BALF
HA	93	123	05_BALF
HA	94	123	05_BALF
HA	95	132	05_BALF
HA	96	131	05_BALF
HA	97	137	05_BALF
HA	98	138	05_BALF
HA	99	140	05_BALF
HA	100	145	05_BALF
HA	101	148	05_BALF
HA	102	148	05_BALF
HA	103	148	05_BALF
HA	104	148	05_BALF
HA	105	144	05_BALF
HA	106	145	05_BALF
HA	107	140	05_BALF
HA	108	140	05_BALF
HA	109	141	05_BALF
HA	110	140	05_BALF
HA	111	139	05_BALF
HA	112	139	05_BALF
HA	113	139	05_BALF
HA	114	139	05_BALF
HA	115	138	05_BALF
HA	116	138	05_BALF
HA	117	142	05_BALF
HA	118	143	05_BALF
HA	119	144	05_BALF
HA	120	140	05_BALF
HA	121	137	05_BALF
HA	122	136	05_BALF
HA	123	136	05_BALF
HA	124	137	05_BALF
HA	125	139	05_BALF
HA	126	136	05_BALF
HA	127	143	05_BALF
HA	128	142	05_BALF
HA	129	146	05_BALF
HA	130	147	05_BALF
HA	131	149	05_BALF
HA	132	150	05_BALF
HA	133	150	05_BALF
HA	134	148	05_BALF
HA	135	149	05_BALF
HA	136	145	05_BALF
HA	137	167	05_BALF
HA	138	167	05_BALF
HA	139	177	05_BALF
HA	140	177	05_BALF
HA	141	177	05_BALF
HA	142	176	05_BALF
HA	143	176	05_BALF
HA	144	177	05_BALF
HA	145	177	05_BALF
HA	146	178	05_BALF
HA	147	180	05_BALF
HA	148	181	05_BALF
HA	149	182	05_BALF
HA	150	182	05_BALF
HA	151	182	05_BALF
HA	152	177	05_BALF
HA	153	177	05_BALF
HA	154	177	05_BALF
HA	155	177	05_BALF
HA	156	178	05_BALF
HA	157	174	05_BALF
HA	158	174	05_BALF
HA	159	175	05_BALF
HA	160	175	05_BALF
HA	161	175	05_BALF
HA	162	175	05_BALF
HA	163	175	05_BALF
HA	164	173	05_BALF
HA	165	173	05_BALF
HA	166	173	05_BALF
HA	167	172	05_BALF
HA	168	173	05_BALF
HA	169	176	05_BALF
HA	170	171	05_BALF
HA	171	177	05_BALF
HA	172	179	05_BALF
HA	173	180	05_BALF
HA	174	183	05_BALF
HA	175	181	05_BALF
HA	176	182	05_BALF
HA	177	185	05_BALF
HA	178	183	05_BALF
HA	179	187	05_BALF
HA	180	185	05_BALF
HA	181	187	05_BALF
HA	182	182	05_BALF
HA	183	186	05_BALF
HA	184	188	05_BALF
HA	185	187	05_BALF
HA	186	187	05_BALF
HA	187	188	05_BALF
HA	188	199	05_BALF
HA	189	200	05_BALF
HA	190	200	05_BALF
HA	191	200	05_BALF
HA	192	199	05_BALF
HA	193	201	05_BALF
HA	194	207	05_BALF
HA	195	207	05_BALF
HA	196	206	05_BALF
HA	197	206	05_BALF
HA	198	205	05_BALF
HA	199	208	05_BALF
HA	200	208	05_BALF
HA	201	210	05_BALF
HA	202	210	05_BALF
HA	203	209	05_BALF
HA	204	209	05_BALF
HA	205	206	05_BALF
HA	206	203	05_BALF
HA	207	199	05_BALF
HA	208	199	05_BALF
HA	209	199	05_BALF
HA	210	200	05_BALF
HA	211	198	05_BALF
HA	212	198	05_BALF
HA	213	205	05_BALF
HA	214	205	05_BALF
HA	215	203	05_BALF
HA	216	204	05_BALF
HA	217	203	05_BALF
HA	218	203	05_BALF
HA	219	203	05_BALF
HA	220	203	05_BALF
HA	221	203	05_BALF
HA	222	199	05_BALF
HA	223	199	05_BALF
HA	224	198	05_BALF
HA	225	199	05_BALF
HA	226	203	05_BALF
HA	227	203	05_BALF
HA	228	203	05_BALF
HA	229	203	05_BALF
HA	230	203	05_BALF
HA	231	209	05_BALF
HA	232	212	05_BALF
HA	233	212	05_BALF
HA	234	212	05_BALF
HA	235	211	05_BALF
HA	236	212	05_BALF
HA	237	212	05_BALF
HA	238	213	05_BALF
HA	239	215	05_BALF
HA	240	214	05_BALF
HA	241	211	05_BALF
HA	242	212	05_BALF
HA	243	212	05_BALF
HA	244	212	05_BALF
HA	245	206	05_BALF
HA	246	206	05_BALF
HA	247	208	05_BALF
HA	248	209	05_BALF
HA	249	211	05_BALF
HA	250	209	05_BALF
HA	251	209	05_BALF
HA	252	204	05_BALF
HA	253	205	05_BALF
HA	254	205	05_BALF
HA	255	206	05_BALF
HA	256	201	05_BALF
HA	257	201	05_BALF
HA	258	202	05_BALF
HA	259	201	05_BALF
HA	260	198	05_BALF
HA	261	198	05_BALF
HA	262	198	05_BALF
HA	263	198	05_BALF
HA	264	199	05_BALF
HA	265	199	05_BALF
HA	266	195	05_BALF
HA	267	194	05_BALF
HA	268	190	05_BALF
HA	269	190	05_BALF
HA	270	191	05_BALF
HA	271	190	05_BALF
HA	272	190	05_BALF
HA	273	190	05_BALF
HA	274	193	05_BALF
HA	275	191	05_BALF
HA	276	191	05_BALF
HA	277	191	05_BALF
HA	278	186	05_BALF
HA	279	201	05_BALF
HA	280	200	05_BALF
HA	281	199	05_BALF
HA	282	199	05_BALF
HA	283	199	05_BALF
HA	284	203	05_BALF
HA	285	205	05_BALF
HA	286	204	05_BALF
HA	287	205	05_BALF
HA	288	176	05_BALF
HA	289	176	05_BALF
HA	290	172	05_BALF
HA	291	172	05_BALF
HA	292	173	05_BALF
HA	293	168	05_BALF
HA	294	169	05_BALF
HA	295	168	05_BALF
HA	296	168	05_BALF
HA	297	168	05_BALF
HA	298	163	05_BALF
HA	299	163	05_BALF
HA	300	163	05_BALF
HA	301	163	05_BALF
HA	302	165	05_BALF
HA	303	170	05_BALF
HA	304	170	05_BALF
HA	305	170	05_BALF
HA	306	165	05_BALF
HA	307	166	05_BALF
HA	308	166	05_BALF
HA	309	168	05_BALF
HA	310	168	05_BALF
HA	311	171	05_BALF
HA	312	171	05_BALF
HA	313	174	05_BALF
HA	314	177	05_BALF
HA	315	177	05_BALF
HA	316	177	05_BALF
HA	317	174	05_BALF
HA	318	176	05_BALF
HA	319	176	05_BALF
HA	320	175	05_BALF
HA	321	175	05_BALF
HA	322	177	05_BALF
HA	323	175	05_BALF
HA	324	174	05_BALF
HA	325	174	05_BALF
HA	326	173	05_BALF
HA	327	170	05_BALF
HA	328	174	05_BALF
HA	329	180	05_BALF
HA	330	193	05_BALF
HA	331	193	05_BALF
HA	332	191	05_BALF
HA	333	190	05_BALF
HA	334	191	05_BALF
HA	335	191	05_BALF
HA	336	190	05_BALF
HA	337	183	05_BALF
HA	338	179	05_BALF
HA	339	175	05_BALF
HA	340	175	05_BALF
HA	341	178	05_BALF
HA	342	173	05_BALF
HA	343	173	05_BALF
HA	344	173	05_BALF
HA	345	171	05_BALF
HA	346	171	05_BALF
HA	347	170	05_BALF
HA	348	169	05_BALF
HA	349	169	05_BALF
HA	350	167	05_BALF
HA	351	167	05_BALF
HA	352	167	05_BALF
HA	353	166	05_BALF
HA	354	166	05_BALF
HA	355	166	05_BALF
HA	356	166	05_BALF
HA	357	166	05_BALF
HA	358	166	05_BALF
HA	359	167	05_BALF
HA	360	165	05_BALF
HA	361	164	05_BALF
HA	362	164	05_BALF
HA	363	170	05_BALF
HA	364	165	05_BALF
HA	365	165	05_BALF
HA	366	166	05_BALF
HA	367	160	05_BALF
HA	368	163	05_BALF
HA	369	165	05_BALF
HA	370	164	05_BALF
HA	371	165	05_BALF
HA	372	161	05_BALF
HA	373	167	05_BALF
HA	374	170	05_BALF
HA	375	169	05_BALF
HA	376	169	05_BALF
HA	377	167	05_BALF
HA	378	167	05_BALF
HA	379	168	05_BALF
HA	380	168	05_BALF
HA	381	168	05_BALF
HA	382	172	05_BALF
HA	383	170	05_BALF
HA	384	170	05_BALF
HA	385	170	05_BALF
HA	386	170	05_BALF
HA	387	169	05_BALF
HA	388	172	05_BALF
HA	389	171	05_BALF
HA	390	176	05_BALF
HA	391	174	05_BALF
HA	392	177	05_BALF
HA	393	176	05_BALF
HA	394	176	05_BALF
HA	395	176	05_BALF
HA	396	176	05_BALF
HA	397	179	05_BALF
HA	398	185	05_BALF
HA	399	182	05_BALF
HA	400	180	05_BALF
HA	401	180	05_BALF
HA	402	180	05_BALF
HA	403	179	05_BALF
HA	404	179	05_BALF
HA	405	179	05_BALF
HA	406	179	05_BALF
HA	407	178	05_BALF
HA	408	180	05_BALF
HA	409	180	05_BALF
HA	410	181	05_BALF
HA	411	181	05_BALF
HA	412	181	05_BALF
HA	413	181	05_BALF
HA	414	181	05_BALF
HA	415	180	05_BALF
HA	416	179	05_BALF
HA	417	179	05_BALF
HA	418	180	05_BALF
HA	419	179	05_BALF
HA	420	179	05_BALF
HA	421	179	05_BALF
HA	422	179	05_BALF
HA	423	179	05_BALF
HA	424	179	05_BALF
HA	425	176	05_BALF
HA	426	181	05_BALF
HA	427	183	05_BALF
HA	428	183	05_BALF
HA	429	168	05_BALF
HA	430	165	05_BALF
HA	431	166	05_BALF
HA	432	174	05_BALF
HA	433	173	05_BALF
HA	434	175	05_BALF
HA	435	177	05_BALF
HA	436	177	05_BALF
HA	437	175	05_BALF
HA	438	175	05_BALF
HA	439	174	05_BALF
HA	440	173	05_BALF
HA	441	172	05_BALF
HA	442	177	05_BALF
HA	443	179	05_BALF
HA	444	177	05_BALF
HA	445	177	05_BALF
HA	446	184	05_BALF
HA	447	184	05_BALF
HA	448	184	05_BALF
HA	449	186	05_BALF
HA	450	186	05_BALF
HA	451	184	05_BALF
HA	452	187	05_BALF
HA	453	184	05_BALF
HA	454	180	05_BALF
HA	455	190	05_BALF
HA	456	186	05_BALF
HA	457	188	05_BALF
HA	458	187	05_BALF
HA	459	186	05_BALF
HA	460	188	05_BALF
HA	461	198	05_BALF
HA	462	198	05_BALF
HA	463	195	05_BALF
HA	464	195	05_BALF
HA	465	194	05_BALF
HA	466	193	05_BALF
HA	467	193	05_BALF
HA	468	191	05_BALF
HA	469	194	05_BALF
HA	470	192	05_BALF
HA	471	191	05_BALF
HA	472	190	05_BALF
HA	473	183	05_BALF
HA	474	182	05_BALF
HA	475	181	05_BALF
HA	476	181	05_BALF
HA	477	181	05_BALF
HA	478	178	05_BALF
HA	479	174	05_BALF
HA	480	172	05_BALF
HA	481	172	05_BALF
HA	482	170	05_BALF
HA	483	170	05_BALF
HA	484	172	05_BALF
HA	485	171	05_BALF
HA	486	171	05_BALF
HA	487	171	05_BALF
HA	488	173	05_BALF
HA	489	171	05_BALF
HA	490	171	05_BALF
HA	491	172	05_BALF
HA	492	169	05_BALF
HA	493	170	05_BALF
HA	494	171	05_BALF
HA	495	171	05_BALF
HA	496	172	05_BALF
HA	497	173	05_BALF
HA	498	174	05_BALF
HA	499	174	05_BALF
HA	500	178	05_BALF
HA	501	178	05_BALF
HA	502	177	05_BALF
HA	503	179	05_BALF
HA	504	178	05_BALF
HA	505	178	05_BALF
HA	506	178	05_BALF
HA	507	178	05_BALF
HA	508	181	05_BALF
HA	509	178	05_BALF
HA	510	182	05_BALF
HA	511	183	05_BALF
HA	512	182	05_BALF
HA	513	183	05_BALF
HA	514	178	05_BALF
HA	515	179	05_BALF
HA	516	180	05_BALF
HA	517	181	05_BALF
HA	518	180	05_BALF
HA	519	177	05_BALF
HA	520	177	05_BALF
HA	521	176	05_BALF
HA	522	178	05_BALF
HA	523	178	05_BALF
HA	524	185	05_BALF
HA	525	185	05_BALF
HA	526	186	05_BALF
HA	527	187	05_BALF
HA	528	189	05_BALF
HA	529	192	05_BALF
HA	530	193	05_BALF
HA	531	194	05_BALF
HA	532	192	05_BALF
HA	533	186	05_BALF
HA	534	189	05_BALF
HA	535	190	05_BALF
HA	536	190	05_BALF
HA	537	191	05_BALF
HA	538	184	05_BALF
HA	539	187	05_BALF
HA	540	198	05_BALF
HA	541	200	05_BALF
HA	542	199	05_BALF
HA	543	197	05_BALF
HA	544	197	05_BALF
HA	545	197	05_BALF
HA	546	197	05_BALF
HA	547	197	05_BALF
HA	548	192	05_BALF
HA	549	183	05_BALF
HA	550	182	05_BALF
HA	551	180	05_BALF
HA	552	180	05_BALF
HA	553	179	05_BALF
HA	554	181	05_BALF
HA	555	181	05_BALF
HA	556	181	05_BALF
HA	557	182	05_BALF
HA	558	182	05_BALF
HA	559	183	05_BALF
HA	560	187	05_BALF
HA	561	188	05_BALF
HA	562	190	05_BALF
HA	563	194	05_BALF
HA	564	194	05_BALF
HA	565	194	05_BALF
HA	566	196	05_BALF
HA	567	196	05_BALF
HA	568	198	05_BALF
HA	569	199	05_BALF
HA	570	198	05_BALF
HA	571	195	05_BALF
HA	572	195	05_BALF
HA	573	196	05_BALF
HA	574	204	05_BALF
HA	575	204	05_BALF
HA	576	215	05_BALF
HA	577	210	05_BALF
HA	578	209	05_BALF
HA	579	209	05_BALF
HA	580	208	05_BALF
HA	581	210	05_BALF
HA	582	211	05_BALF
HA	583	206	05_BALF
HA	584	207	05_BALF
HA	585	195	05_BALF
HA	586	195	05_BALF
HA	587	197	05_BALF
HA	588	200	05_BALF
HA	589	200	05_BALF
HA	590	201	05_BALF
HA	591	204	05_BALF
HA	592	198	05_BALF
HA	593	197	05_BALF
HA	594	196	05_BALF
HA	595	191	05_BALF
HA	596	196	05_BALF
HA	597	212	05_BALF
HA	598	213	05_BALF
HA	599	214	05_BALF
HA	600	214	05_BALF
HA	601	215	05_BALF
HA	602	218	05_BALF
HA	603	218	05_BALF
HA	604	219	05_BALF
HA	605	219	05_BALF
HA	606	202	05_BALF
HA	607	202	05_BALF
HA	608	203	05_BALF
HA	609	204	05_BALF
HA	610	206	05_BALF
HA	611	202	05_BALF
HA	612	199	05_BALF
HA	613	201	05_BALF
HA	614	201	05_BALF
HA	615	202	05_BALF
HA	616	201	05_BALF
HA	617	201	05_BALF
HA	618	198	05_BALF
HA	619	200	05_BALF
HA	620	200	05_BALF
HA	621	202	05_BALF
HA	622	202	05_BALF
HA	623	203	05_BALF
HA	624	203	05_BALF
HA	625	208	05_BALF
HA	626	210	05_BALF
HA	627	210	05_BALF
HA	628	202	05_BALF
HA	629	202	05_BALF
HA	630	200	05_BALF
HA	631	200	05_BALF
HA	632	203	05_BALF
HA	633	203	05_BALF
HA	634	204	05_BALF
HA	635	202	05_BALF
HA	636	202	05_BALF
HA	637	203	05_BALF
HA	638	204	05_BALF
HA	639	204	05_BALF
HA	640	204	05_BALF
HA	641	203	05_BALF
HA	642	203	05_BALF
HA	643	205	05_BALF
HA	644	205	05_BALF
HA	645	204	05_BALF
HA	646	205	05_BALF
HA	647	220	05_BALF
HA	648	219	05_BALF
HA	649	212	05_BALF
HA	650	212	05_BALF
HA	651	213	05_BALF
HA	652	215	05_BALF
HA	653	215	05_BALF
HA	654	213	05_BALF
HA	655	216	05_BALF
HA	656	210	05_BALF
HA	657	214	05_BALF
HA	658	213	05_BALF
HA	659	211	05_BALF
HA	660	210	05_BALF
HA	661	209	05_BALF
HA	662	214	05_BALF
HA	663	215	05_BALF
HA	664	219	05_BALF
HA	665	221	05_BALF
HA	666	225	05_BALF
HA	667	224	05_BALF
HA	668	230	05_BALF
HA	669	230	05_BALF
HA	670	233	05_BALF
HA	671	235	05_BALF
HA	672	235	05_BALF
HA	673	228	05_BALF
HA	674	229	05_BALF
HA	675	218	05_BALF
HA	676	219	05_BALF
HA	677	218	05_BALF
HA	678	215	05_BALF
HA	679	216	05_BALF
HA	680	219	05_BALF
HA	681	218	05_BALF
HA	682	214	05_BALF
HA	683	223	05_BALF
HA	684	216	05_BALF
HA	685	215	05_BALF
HA	686	214	05_BALF
HA	687	214	05_BALF
HA	688	216	05_BALF
HA	689	221	05_BALF
HA	690	220	05_BALF
HA	691	215	05_BALF
HA	692	211	05_BALF
HA	693	211	05_BALF
HA	694	215	05_BALF
HA	695	214	05_BALF
HA	696	214	05_BALF
HA	697	217	05_BALF
HA	698	217	05_BALF
HA	699	219	05_BALF
HA	700	219	05_BALF
HA	701	218	05_BALF
HA	702	219	05_BALF
HA	703	218	05_BALF
HA	704	220	05_BALF
HA	705	221	05_BALF
HA	706	221	05_BALF
HA	707	223	05_BALF
HA	708	221	05_BALF
HA	709	222	05_BALF
HA	710	219	05_BALF
HA	711	219	05_BALF
HA	712	219	05_BALF
HA	713	221	05_BALF
HA	714	220	05_BALF
HA	715	221	05_BALF
HA	716	215	05_BALF
HA	717	214	05_BALF
HA	718	214	05_BALF
HA	719	214	05_BALF
HA	720	212	05_BALF
HA	721	211	05_BALF
HA	722	210	05_BALF
HA	723	210	05_BALF
HA	724	210	05_BALF
HA	725	206	05_BALF
HA	726	208	05_BALF
HA	727	202	05_BALF
HA	728	204	05_BALF
HA	729	204	05_BALF
HA	730	206	05_BALF
HA	731	210	05_BALF
HA	732	211	05_BALF
HA	733	208	05_BALF
HA	734	205	05_BALF
HA	735	206	05_BALF
HA	736	206	05_BALF
HA	737	201	05_BALF
HA	738	213	05_BALF
HA	739	210	05_BALF
HA	740	210	05_BALF
HA	741	210	05_BALF
HA	742	208	05_BALF
HA	743	208	05_BALF
HA	744	210	05_BALF
HA	745	212	05_BALF
HA	746	206	05_BALF
HA	747	189	05_BALF
HA	748	194	05_BALF
HA	749	193	05_BALF
HA	750	200	05_BALF
HA	751	196	05_BALF
HA	752	196	05_BALF
HA	753	195	05_BALF
HA	754	198	05_BALF
HA	755	198	05_BALF
HA	756	198	05_BALF
HA	757	197	05_BALF
HA	758	197	05_BALF
HA	759	197	05_BALF
HA	760	196	05_BALF
HA	761	196	05_BALF
HA	762	196	05_BALF
HA	763	197	05_BALF
HA	764	197	05_BALF
HA	765	199	05_BALF
HA	766	198	05_BALF
HA	767	206	05_BALF
HA	768	206	05_BALF
HA	769	209	05_BALF
HA	770	208	05_BALF
HA	771	208	05_BALF
HA	772	208	05_BALF
HA	773	215	05_BALF
HA	774	215	05_BALF
HA	775	210	05_BALF
HA	776	205	05_BALF
HA	777	203	05_BALF
HA	778	203	05_BALF
HA	779	203	05_BALF
HA	780	203	05_BALF
HA	781	203	05_BALF
HA	782	202	05_BALF
HA	783	201	05_BALF
HA	784	201	05_BALF
HA	785	200	05_BALF
HA	786	200	05_BALF
HA	787	200	05_BALF
HA	788	199	05_BALF
HA	789	199	05_BALF
HA	790	199	05_BALF
HA	791	198	05_BALF
HA	792	199	05_BALF
HA	793	199	05_BALF
HA	794	200	05_BALF
HA	795	199	05_BALF
HA	796	200	05_BALF
HA	797	199	05_BALF
HA	798	186	05_BALF
HA	799	186	05_BALF
HA	800	189	05_BALF
HA	801	189	05_BALF
HA	802	189	05_BALF
HA	803	189	05_BALF
HA	804	193	05_BALF
HA	805	203	05_BALF
HA	806	204	05_BALF
HA	807	209	05_BALF
HA	808	207	05_BALF
HA	809	208	05_BALF
HA	810	208	05_BALF
HA	811	210	05_BALF
HA	812	223	05_BALF
HA	813	218	05_BALF
HA	814	216	05_BALF
HA	815	214	05_BALF
HA	816	212	05_BALF
HA	817	210	05_BALF
HA	818	203	05_BALF
HA	819	204	05_BALF
HA	820	200	05_BALF
HA	821	185	05_BALF
HA	822	201	05_BALF
HA	823	201	05_BALF
HA	824	201	05_BALF
HA	825	199	05_BALF
HA	826	196	05_BALF
HA	827	196	05_BALF
HA	828	199	05_BALF
HA	829	199	05_BALF
HA	830	198	05_BALF
HA	831	195	05_BALF
HA	832	196	05_BALF
HA	833	194	05_BALF
HA	834	194	05_BALF
HA	835	194	05_BALF
HA	836	200	05_BALF
HA	837	200	05_BALF
HA	838	194	05_BALF
HA	839	193	05_BALF
HA	840	191	05_BALF
HA	841	195	05_BALF
HA	842	196	05_BALF
HA	843	195	05_BALF
HA	844	195	05_BALF
HA	845	189	05_BALF
HA	846	189	05_BALF
HA	847	189	05_BALF
HA	848	189	05_BALF
HA	849	189	05_BALF
HA	850	187	05_BALF
HA	851	191	05_BALF
HA	852	191	05_BALF
HA	853	196	05_BALF
HA	854	196	05_BALF
HA	855	198	05_BALF
HA	856	197	05_BALF
HA	857	197	05_BALF
HA	858	196	05_BALF
HA	859	197	05_BALF
HA	860	199	05_BALF
HA	861	204	05_BALF
HA	862	205	05_BALF
HA	863	203	05_BALF
HA	864	203	05_BALF
HA	865	205	05_BALF
HA	866	204	05_BALF
HA	867	206	05_BALF
HA	868	211	05_BALF
HA	869	210	05_BALF
HA	870	210	05_BALF
HA	871	210	05_BALF
HA	872	209	05_BALF
HA	873	213	05_BALF
HA	874	211	05_BALF
HA	875	211	05_BALF
HA	876	209	05_BALF
HA	877	206	05_BALF
HA	878	205	05_BALF
HA	879	205	05_BALF
HA	880	207	05_BALF
HA	881	205	05_BALF
HA	882	200	05_BALF
HA	883	200	05_BALF
HA	884	200	05_BALF
HA	885	206	05_BALF
HA	886	207	05_BALF
HA	887	211	05_BALF
HA	888	211	05_BALF
HA	889	207	05_BALF
HA	890	207	05_BALF
HA	891	208	05_BALF
HA	892	208	05_BALF
HA	893	208	05_BALF
HA	894	208	05_BALF
HA	895	215	05_BALF
HA	896	214	05_BALF
HA	897	216	05_BALF
HA	898	214	05_BALF
HA	899	211	05_BALF
HA	900	211	05_BALF
HA	901	211	05_BALF
HA	902	211	05_BALF
HA	903	212	05_BALF
HA	904	209	05_BALF
HA	905	209	05_BALF
HA	906	211	05_BALF
HA	907	213	05_BALF
HA	908	213	05_BALF
HA	909	217	05_BALF
HA	910	217	05_BALF
HA	911	218	05_BALF
HA	912	219	05_BALF
HA	913	217	05_BALF
HA	914	216	05_BALF
HA	915	213	05_BALF
HA	916	212	05_BALF
HA	917	217	05_BALF
HA	918	214	05_BALF
HA	919	211	05_BALF
HA	920	211	05_BALF
HA	921	207	05_BALF
HA	922	207	05_BALF
HA	923	202	05_BALF
HA	924	201	05_BALF
HA	925	201	05_BALF
HA	926	205	05_BALF
